location_id,city,province,region
LOC03103,Blitar,DI Yogyakarta,jabodetabek
LOC03104,Sabang,Gorontalo,
LOC03105,Bontang,Sumatera Utara,JAWA TENGAH
LOC03106,Langsa,Kalimantan Tengah,Bali
LOC03107,Kupang,Sulawesi Tenggara,JAWA TENGAH
LOC03108,Makassar,Nusa Tenggara Timur,
LOC03109,Payakumbuh,DI Yogyakarta,
LOC03110,Kota Administrasi Jakarta Selatan,Riau,Jawa Barat
LOC03111,Salatiga,Sumatera Barat,Bali
LOC03112,Bontang,Jawa Timur,
LOC03113,Parepare,Maluku Utara,
LOC03114,Jayapura,Kepulauan Bangka Belitung,jabodetabek
LOC03115,Padang,Kepulauan Riau,JAWA TENGAH
LOC03116,Kota Administrasi Jakarta Pusat,Kepulauan Bangka Belitung,Jawa Barat
LOC03117,Cilegon,Lampung,jabodetabek
LOC03118,Payakumbuh,Sulawesi Utara,
LOC03119,Banjarmasin,Riau,
LOC03120,Banda Aceh,Kepulauan Bangka Belitung,Bali
LOC03121,Ternate,Bali,
LOC03122,Tegal,Sulawesi Tenggara,jabodetabek
LOC03123,Salatiga,Sulawesi Selatan,
LOC03124,Banjar,Sumatera Utara,jabodetabek
LOC03125,Serang,Maluku,Jawa Barat
LOC03126,Mataram,Kalimantan Barat,Jawa Barat
LOC03127,Jambi,DI Yogyakarta,Bali
LOC03128,Cirebon,Sumatera Selatan,jabodetabek
LOC03129,Tarakan,Kalimantan Utara,jabodetabek
LOC03130,Payakumbuh,Papua Barat,
LOC03131,Malang,Nusa Tenggara Timur,JAWA TENGAH
LOC03132,Palopo,Nusa Tenggara Timur,Bali
LOC03133,Kota Administrasi Jakarta Timur,Kalimantan Tengah,
LOC03134,Padang Sidempuan,Sulawesi Barat,JAWA TENGAH
LOC03135,Tual,Sumatera Barat,Jawa Barat
LOC03136,Lhokseumawe,Aceh,
LOC03137,Tarakan,Bengkulu,JAWA TENGAH
LOC03138,Bontang,Kalimantan Utara,jabodetabek
LOC03139,Mataram,Maluku,
LOC03140,Parepare,Sumatera Barat,Bali
LOC03141,Pariaman,Sumatera Selatan,Bali
LOC03142,Bandar Lampung,Kalimantan Tengah,JAWA TENGAH
LOC03143,Serang,Lampung,Jawa Barat
LOC03144,Bima,Kalimantan Timur,Jawa Barat
LOC03145,Serang,Nusa Tenggara Timur,jabodetabek
LOC03146,Bandar Lampung,Jawa Tengah,Bali
LOC03147,Tomohon,Sumatera Selatan,Jawa Barat
LOC03148,Lhokseumawe,Jambi,JAWA TENGAH
LOC03149,Kendari,Riau,jabodetabek
LOC03150,Bima,Kalimantan Selatan,JAWA TENGAH
LOC03151,Probolinggo,Gorontalo,jabodetabek
LOC03152,Prabumulih,Jambi,Bali
LOC03153,Banjar,Maluku,jabodetabek
LOC03154,Banjar,Kalimantan Barat,
LOC03155,Banjarmasin,Aceh,
LOC03156,Bima,Lampung,Jawa Barat
LOC03157,Surakarta,Jawa Timur,
LOC03158,Kediri,Riau,JAWA TENGAH
LOC03159,Surakarta,Sumatera Barat,JAWA TENGAH
LOC03160,Cimahi,Jambi,Bali
LOC03161,Langsa,Banten,JAWA TENGAH
LOC03162,Bandar Lampung,Kepulauan Bangka Belitung,Jawa Barat
LOC03163,Bandar Lampung,Papua Barat,jabodetabek
LOC03164,Sorong,Sumatera Selatan,jabodetabek
LOC03165,Dumai,Nusa Tenggara Barat,JAWA TENGAH
LOC03166,Semarang,Kalimantan Selatan,Jawa Barat
LOC03167,Tanjungpinang,Papua,
LOC03168,Magelang,Kepulauan Bangka Belitung,Jawa Barat
LOC03169,Banjar,DKI Jakarta,jabodetabek
LOC03170,Solok,Sulawesi Utara,Jawa Barat
LOC03171,Kota Administrasi Jakarta Pusat,Papua,Bali
LOC03172,Bandung,Sumatera Barat,Jawa Barat
LOC03173,Palu,Jawa Barat,Jawa Barat
LOC03174,Pagaralam,Jawa Tengah,jabodetabek
LOC03175,Purwokerto,Sulawesi Barat,Jawa Barat
LOC03176,Batam,Jawa Barat,Bali
LOC03177,Ambon,Kalimantan Timur,Bali
LOC03178,Meulaboh,Bali,jabodetabek
LOC03179,Tangerang,Papua Barat,Bali
LOC03180,Dumai,Kepulauan Riau,JAWA TENGAH
LOC03181,Makassar,Banten,jabodetabek
LOC03182,Banjar,Lampung,Jawa Barat
LOC03183,Sungai Penuh,Aceh,JAWA TENGAH
LOC03184,Yogyakarta,Maluku Utara,Bali
LOC03185,Tanjungpinang,Jawa Timur,Jawa Barat
LOC03186,Semarang,Papua,Bali
LOC03187,Banjar,Sulawesi Barat,
LOC03188,Sabang,Jawa Tengah,JAWA TENGAH
LOC03189,Salatiga,Sumatera Utara,jabodetabek
LOC03190,Kediri,Jambi,Bali
LOC03191,Medan,Sulawesi Selatan,
LOC03192,Surabaya,Sulawesi Barat,Bali
LOC03193,Padang,Aceh,JAWA TENGAH
LOC03194,Binjai,Sumatera Selatan,Jawa Barat
LOC03195,Dumai,DI Yogyakarta,jabodetabek
LOC03196,Salatiga,DI Yogyakarta,JAWA TENGAH
LOC03197,Yogyakarta,Kalimantan Timur,
LOC03198,Pasuruan,Sulawesi Tengah,
LOC03199,Padang,Riau,JAWA TENGAH
LOC03200,Batu,Jawa Tengah,
LOC03201,Sawahlunto,Sulawesi Tengah,
LOC03202,Pariaman,Sulawesi Selatan,
LOC03203,Jayapura,Sumatera Selatan,jabodetabek
LOC03204,Bima,Bengkulu,
LOC03205,Bitung,Sulawesi Tengah,Jawa Barat
LOC03206,Mojokerto,Jawa Barat,JAWA TENGAH
LOC03207,Bau-Bau,Maluku,
LOC03208,Tarakan,Banten,JAWA TENGAH
LOC03209,Kotamobagu,Maluku Utara,Bali
LOC03210,Pematangsiantar,Maluku Utara,JAWA TENGAH
LOC03211,Sukabumi,Sulawesi Selatan,JAWA TENGAH
LOC03212,Balikpapan,Nusa Tenggara Timur,JAWA TENGAH
LOC03213,Batam,Papua,jabodetabek
LOC03214,Padang,Sulawesi Utara,JAWA TENGAH
LOC03215,Kota Administrasi Jakarta Timur,Jawa Timur,jabodetabek
LOC03216,Banjarbaru,Maluku,
LOC03217,Lubuklinggau,Lampung,Bali
LOC03218,Cilegon,Maluku,JAWA TENGAH
LOC03219,Cirebon,Kalimantan Barat,
LOC03220,Langsa,Jawa Barat,jabodetabek
LOC03221,Tual,Kepulauan Bangka Belitung,Jawa Barat
LOC03222,Tidore Kepulauan,Jawa Timur,Bali
LOC03223,Madiun,Kalimantan Barat,Jawa Barat
LOC03224,Metro,Jawa Tengah,jabodetabek
LOC03225,Salatiga,Lampung,Jawa Barat
LOC03226,Makassar,Kepulauan Riau,JAWA TENGAH
LOC03227,Batam,Kalimantan Selatan,Jawa Barat
LOC03228,Madiun,Sulawesi Barat,jabodetabek
LOC03229,Bau-Bau,Kalimantan Tengah,
LOC03230,Kupang,Papua Barat,
LOC03231,Tegal,Kalimantan Tengah,Bali
LOC03232,Bandar Lampung,Nusa Tenggara Barat,JAWA TENGAH
LOC03233,Sungai Penuh,Nusa Tenggara Barat,Bali
LOC03234,Prabumulih,Aceh,Jawa Barat
LOC03235,Sungai Penuh,Maluku Utara,Jawa Barat
LOC03236,Tebingtinggi,Kalimantan Selatan,Jawa Barat
LOC03237,Bontang,Kalimantan Tengah,jabodetabek
LOC03238,Palembang,Kalimantan Timur,
LOC03239,Semarang,Riau,Bali
LOC03240,Dumai,Sumatera Barat,
LOC03241,Bengkulu,Kepulauan Bangka Belitung,Bali
LOC03242,Sungai Penuh,Sumatera Barat,Jawa Barat
LOC03243,Singkawang,Jawa Tengah,
LOC03244,Solok,Riau,JAWA TENGAH
LOC03245,Lubuklinggau,Jawa Barat,Jawa Barat
LOC03246,Kota Administrasi Jakarta Selatan,Jawa Barat,jabodetabek
LOC03247,Ternate,Jawa Barat,Bali
LOC03248,Kota Administrasi Jakarta Timur,Papua,
LOC03249,Blitar,Kepulauan Bangka Belitung,Jawa Barat
LOC03250,Pekalongan,DKI Jakarta,Bali
LOC03251,Singkawang,Sulawesi Selatan,
LOC03252,Kotamobagu,Kepulauan Bangka Belitung,JAWA TENGAH
LOC03253,Pekalongan,Jawa Barat,Bali
LOC03254,Pagaralam,Sulawesi Tengah,Bali
LOC03255,Madiun,Sulawesi Barat,Bali
LOC03256,Banjar,Sulawesi Selatan,jabodetabek
LOC03257,Kota Administrasi Jakarta Selatan,Papua Barat,
LOC03258,Mataram,Kalimantan Barat,JAWA TENGAH
LOC03259,Balikpapan,Sumatera Utara,jabodetabek
LOC03260,Balikpapan,Bali,JAWA TENGAH
LOC03261,Pekalongan,Sulawesi Selatan,
LOC03262,Sabang,Nusa Tenggara Barat,Bali
LOC03263,Tanjungbalai,Nusa Tenggara Timur,
LOC03264,Metro,Gorontalo,Bali
LOC03265,Blitar,Jawa Barat,Jawa Barat
LOC03266,Batam,Jawa Barat,Bali
LOC03267,Denpasar,Maluku Utara,Jawa Barat
LOC03268,Mojokerto,Sulawesi Utara,Jawa Barat
LOC03269,Palopo,Sulawesi Utara,JAWA TENGAH
LOC03270,Bandung,Bali,JAWA TENGAH
LOC03271,Palopo,Gorontalo,Jawa Barat
LOC03272,Metro,Jawa Tengah,JAWA TENGAH
LOC03273,Parepare,Aceh,Bali
LOC03274,Bontang,Sumatera Selatan,Bali
LOC03275,Bogor,Papua,Bali
LOC03276,Kotamobagu,Jambi,
LOC03277,Singkawang,Sulawesi Barat,Jawa Barat
LOC03278,Kendari,Sumatera Barat,Jawa Barat
LOC03279,Subulussalam,Kalimantan Timur,JAWA TENGAH
LOC03280,Sabang,Sumatera Barat,jabodetabek
LOC03281,Pontianak,Jambi,jabodetabek
LOC03282,Ambon,Sulawesi Barat,
LOC03283,Mojokerto,Sumatera Utara,JAWA TENGAH
LOC03284,Singkawang,Riau,jabodetabek
LOC03285,Mojokerto,Sulawesi Barat,Bali
LOC03286,Jambi,Sulawesi Tenggara,JAWA TENGAH
LOC03287,Palu,Bengkulu,JAWA TENGAH
LOC03288,Kota Administrasi Jakarta Pusat,Kalimantan Tengah,Jawa Barat
LOC03289,Tanjungbalai,Kalimantan Tengah,Jawa Barat
LOC03290,Malang,Jawa Tengah,JAWA TENGAH
LOC03291,Lhokseumawe,Jawa Barat,JAWA TENGAH
LOC03292,Pasuruan,Bali,Jawa Barat
LOC03293,Tidore Kepulauan,Sulawesi Utara,JAWA TENGAH
LOC03294,Kota Administrasi Jakarta Selatan,Sumatera Barat,JAWA TENGAH
LOC03295,Pagaralam,Kepulauan Bangka Belitung,
LOC03296,Kendari,Maluku,
LOC03297,Surabaya,Sulawesi Tengah,Jawa Barat
LOC03298,Pangkalpinang,Nusa Tenggara Timur,
LOC03299,Depok,Sumatera Utara,
LOC03300,Semarang,Gorontalo,JAWA TENGAH
LOC03301,Kota Administrasi Jakarta Barat,DKI Jakarta,jabodetabek
LOC03302,Semarang,Sumatera Selatan,Bali
LOC03303,Tomohon,Jawa Barat,Jawa Barat
LOC03304,Banjarbaru,Sulawesi Selatan,JAWA TENGAH
LOC03305,Kota Administrasi Jakarta Barat,Papua Barat,jabodetabek
LOC03306,Banjarmasin,Riau,
LOC03307,Tegal,Kalimantan Utara,Bali
LOC03308,Sukabumi,Kalimantan Tengah,JAWA TENGAH
LOC03309,Pangkalpinang,DKI Jakarta,
LOC03310,Tebingtinggi,Nusa Tenggara Timur,jabodetabek
LOC03311,Depok,Kalimantan Utara,Jawa Barat
LOC03312,Sungai Penuh,Jawa Barat,jabodetabek
LOC03313,Bengkulu,Jambi,jabodetabek
LOC03314,Tanjungpinang,Sulawesi Selatan,jabodetabek
LOC03315,Purwokerto,Sulawesi Utara,
LOC03316,Padangpanjang,Sumatera Utara,JAWA TENGAH
LOC03317,Balikpapan,Kalimantan Barat,
LOC03318,Kota Administrasi Jakarta Barat,Jambi,jabodetabek
LOC03319,Dumai,Kepulauan Bangka Belitung,jabodetabek
LOC03320,Bima,Kalimantan Timur,
LOC03321,Madiun,DI Yogyakarta,Jawa Barat
LOC03322,Parepare,Sumatera Utara,
LOC03323,Bandung,Bali,jabodetabek
LOC03324,Serang,Sulawesi Selatan,
LOC03325,Sabang,Maluku,jabodetabek
LOC03326,Surakarta,Jambi,Bali
LOC03327,Kota Administrasi Jakarta Barat,Kalimantan Utara,Jawa Barat
LOC03328,Langsa,Bengkulu,
LOC03329,Denpasar,DKI Jakarta,JAWA TENGAH
LOC03330,Padang Sidempuan,Papua,jabodetabek
LOC03331,Mojokerto,Bengkulu,Bali
LOC03332,Bima,Kalimantan Utara,jabodetabek
LOC03333,Kediri,Sumatera Utara,JAWA TENGAH
LOC03334,Palembang,Kepulauan Bangka Belitung,Jawa Barat
LOC03335,Subulussalam,Papua Barat,JAWA TENGAH
LOC03336,Tangerang Selatan,Kalimantan Barat,JAWA TENGAH
LOC03337,Manado,Papua,jabodetabek
LOC03338,Payakumbuh,DKI Jakarta,Jawa Barat
LOC03339,Kota Administrasi Jakarta Utara,DKI Jakarta,Jawa Barat
LOC03340,Samarinda,Sulawesi Tengah,JAWA TENGAH
LOC03341,Banjarbaru,DI Yogyakarta,
LOC03342,Sukabumi,Kalimantan Selatan,jabodetabek
LOC03343,Subulussalam,Jawa Barat,JAWA TENGAH
LOC03344,Meulaboh,Sumatera Selatan,jabodetabek
LOC03345,Sukabumi,Bali,
LOC03346,Padang,DKI Jakarta,jabodetabek
LOC03347,Kota Administrasi Jakarta Pusat,Banten,
LOC03348,Gorontalo,Kalimantan Utara,
LOC03349,Bogor,Sulawesi Tengah,
LOC03350,Bontang,Aceh,Bali
LOC03351,Mataram,Riau,Jawa Barat
LOC03352,Padang Sidempuan,Maluku Utara,JAWA TENGAH
LOC03353,Medan,Jambi,jabodetabek
LOC03354,Depok,Kepulauan Riau,Bali
LOC03355,Banjarmasin,DI Yogyakarta,jabodetabek
LOC03356,Bitung,Kalimantan Barat,jabodetabek
LOC03357,Tarakan,Sulawesi Utara,jabodetabek
LOC03358,Subulussalam,Jawa Barat,Jawa Barat
LOC03359,Tegal,Papua,Jawa Barat
LOC03360,Mojokerto,Kalimantan Utara,jabodetabek
LOC03361,Pekanbaru,Sumatera Utara,
LOC03362,Lhokseumawe,Kalimantan Timur,jabodetabek
LOC03363,Bandung,Riau,jabodetabek
LOC03364,Bukittinggi,Kepulauan Bangka Belitung,jabodetabek
LOC03365,Bengkulu,DKI Jakarta,JAWA TENGAH
LOC03366,Samarinda,Sulawesi Tengah,Jawa Barat
LOC03367,Banjarmasin,Sulawesi Selatan,JAWA TENGAH
LOC03368,Pangkalpinang,Sulawesi Barat,jabodetabek
LOC03369,Palembang,Sulawesi Tenggara,jabodetabek
LOC03370,Jayapura,Banten,Bali
LOC03371,Tasikmalaya,Riau,Bali
LOC03372,Surakarta,Bali,
LOC03373,Kota Administrasi Jakarta Pusat,Kalimantan Tengah,
LOC03374,Probolinggo,DI Yogyakarta,Jawa Barat
LOC03375,Singkawang,Gorontalo,JAWA TENGAH
LOC03376,Medan,DI Yogyakarta,Jawa Barat
LOC03377,Bitung,Nusa Tenggara Barat,
LOC03378,Palopo,Sulawesi Utara,JAWA TENGAH
LOC03379,Bau-Bau,Sumatera Utara,jabodetabek
LOC03380,Banjar,DI Yogyakarta,Bali
LOC03381,Kota Administrasi Jakarta Timur,DI Yogyakarta,Jawa Barat
LOC03382,Mataram,Papua Barat,jabodetabek
LOC03383,Tarakan,Jawa Timur,Bali
LOC03384,Bengkulu,Sulawesi Tengah,Bali
LOC03385,Palu,Bengkulu,Jawa Barat
LOC03386,Lubuklinggau,Sulawesi Tenggara,
LOC03387,Subulussalam,DKI Jakarta,Jawa Barat
LOC03388,Bengkulu,Sulawesi Utara,
LOC03389,Jambi,Jawa Barat,Jawa Barat
LOC03390,Depok,Lampung,JAWA TENGAH
LOC03391,Tomohon,Maluku,jabodetabek
LOC03392,Ambon,Sumatera Barat,jabodetabek
LOC03393,Samarinda,DI Yogyakarta,
LOC03394,Yogyakarta,Maluku,Bali
LOC03395,Bogor,Maluku,Jawa Barat
LOC03396,Bandung,Kalimantan Selatan,Bali
LOC03397,Denpasar,Jawa Barat,
LOC03398,Payakumbuh,Bengkulu,Jawa Barat
LOC03399,Bontang,Sulawesi Tenggara,jabodetabek
LOC03400,Tangerang,Papua,
LOC03401,Kupang,Riau,JAWA TENGAH
LOC03402,Tasikmalaya,Sulawesi Selatan,JAWA TENGAH
LOC03403,Purwokerto,Sumatera Barat,jabodetabek
LOC03404,Payakumbuh,Sulawesi Tenggara,jabodetabek
LOC03405,Tomohon,Bengkulu,
LOC03406,Binjai,Sumatera Utara,jabodetabek
LOC03407,Sabang,Nusa Tenggara Timur,
LOC03408,Banjarbaru,Nusa Tenggara Barat,Jawa Barat
LOC03409,Sawahlunto,Sumatera Utara,
LOC03410,Medan,Papua Barat,JAWA TENGAH
LOC03411,Magelang,Sulawesi Selatan,Bali
LOC03412,Madiun,Sulawesi Barat,
LOC03413,Surabaya,Bali,Jawa Barat
LOC03414,Parepare,Nusa Tenggara Timur,Jawa Barat
LOC03415,Bima,Jawa Tengah,JAWA TENGAH
LOC03416,Bandar Lampung,Nusa Tenggara Barat,jabodetabek
LOC03417,Manado,Papua Barat,JAWA TENGAH
LOC03418,Salatiga,Jambi,Bali
LOC03419,Pematangsiantar,Kalimantan Timur,
LOC03420,Cirebon,Kalimantan Barat,JAWA TENGAH
LOC03421,Pontianak,Sulawesi Selatan,Jawa Barat
LOC03422,Padangpanjang,Maluku Utara,Bali
LOC03423,Bandung,Sumatera Barat,
LOC03424,Bengkulu,Sumatera Utara,
LOC03425,Palembang,Sumatera Selatan,JAWA TENGAH
LOC03426,Sungai Penuh,Sulawesi Tengah,Jawa Barat
LOC03427,Lubuklinggau,Papua,JAWA TENGAH
LOC03428,Batam,Kalimantan Selatan,JAWA TENGAH
LOC03429,Surakarta,Aceh,Jawa Barat
LOC03430,Palangkaraya,Nusa Tenggara Barat,JAWA TENGAH
LOC03431,Bau-Bau,DKI Jakarta,Jawa Barat
LOC03432,Palembang,Nusa Tenggara Timur,Jawa Barat
LOC03433,Palembang,Sumatera Barat,Bali
LOC03434,Balikpapan,Maluku,jabodetabek
LOC03435,Bekasi,Sulawesi Utara,Jawa Barat
LOC03436,Padangpanjang,Papua Barat,jabodetabek
LOC03437,Tegal,Jawa Tengah,jabodetabek
LOC03438,Kota Administrasi Jakarta Utara,Bali,Bali
LOC03439,Ambon,Maluku Utara,Bali
LOC03440,Sibolga,Riau,Jawa Barat
LOC03441,Denpasar,Bengkulu,jabodetabek
LOC03442,Bandung,Sumatera Utara,Jawa Barat
LOC03443,Bau-Bau,Papua,JAWA TENGAH
LOC03444,Purwokerto,Lampung,Jawa Barat
LOC03445,Tangerang Selatan,Kalimantan Utara,JAWA TENGAH
LOC03446,Pekalongan,Kepulauan Bangka Belitung,Jawa Barat
LOC03447,Bukittinggi,Sumatera Utara,JAWA TENGAH
LOC03448,Madiun,DI Yogyakarta,jabodetabek
LOC03449,Tanjungbalai,Banten,Jawa Barat
LOC03450,Langsa,Sulawesi Selatan,Jawa Barat
LOC03451,Surabaya,Lampung,Bali
LOC03452,Bukittinggi,Kepulauan Riau,jabodetabek
LOC03453,Yogyakarta,Maluku,JAWA TENGAH
LOC03454,Madiun,Bali,jabodetabek
LOC03455,Probolinggo,Jawa Timur,jabodetabek
LOC03456,Pangkalpinang,Jawa Timur,Jawa Barat
LOC03457,Palembang,Papua Barat,
LOC03458,Bitung,Jambi,Jawa Barat
LOC03459,Bekasi,Jambi,JAWA TENGAH
LOC03460,Medan,Jawa Timur,
LOC03461,Banjar,Bengkulu,JAWA TENGAH
LOC03462,Pangkalpinang,Jawa Tengah,jabodetabek
LOC03463,Pagaralam,Maluku,jabodetabek
LOC03464,Semarang,Jambi,
LOC03465,Pangkalpinang,Jambi,Jawa Barat
LOC03466,Payakumbuh,Jambi,JAWA TENGAH
LOC03467,Pangkalpinang,Sumatera Selatan,JAWA TENGAH
LOC03468,Kota Administrasi Jakarta Selatan,Maluku,jabodetabek
LOC03469,Bogor,Kepulauan Riau,JAWA TENGAH
LOC03470,Tanjungpinang,Kepulauan Bangka Belitung,Jawa Barat
LOC03471,Purwokerto,Lampung,JAWA TENGAH
LOC03472,Bekasi,Kalimantan Selatan,jabodetabek
LOC03473,Madiun,Sulawesi Utara,JAWA TENGAH
LOC03474,Sungai Penuh,Aceh,jabodetabek
LOC03475,Denpasar,Gorontalo,JAWA TENGAH
LOC03476,Palu,Lampung,Jawa Barat
LOC03477,Tangerang,Kalimantan Utara,
LOC03478,Parepare,Sumatera Selatan,Bali
LOC03479,Prabumulih,Sumatera Selatan,
LOC03480,Mojokerto,Jawa Timur,JAWA TENGAH
LOC03481,Palangkaraya,Kalimantan Selatan,JAWA TENGAH
LOC03482,Bau-Bau,Kalimantan Tengah,jabodetabek
LOC03483,Parepare,Maluku,Jawa Barat
LOC03484,Salatiga,Banten,Bali
LOC03485,Kota Administrasi Jakarta Selatan,Sumatera Barat,JAWA TENGAH
LOC03486,Kediri,Kalimantan Barat,jabodetabek
LOC03487,Sungai Penuh,Kepulauan Bangka Belitung,Jawa Barat
LOC03488,Padangpanjang,Maluku,jabodetabek
LOC03489,Yogyakarta,Riau,Bali
LOC03490,Tarakan,Papua,Jawa Barat
LOC03491,Purwokerto,Lampung,
LOC03492,Bandar Lampung,Kalimantan Barat,JAWA TENGAH
LOC03493,Sorong,Sulawesi Utara,jabodetabek
LOC03494,Sorong,Maluku,Bali
LOC03495,Kupang,Aceh,Jawa Barat
LOC03496,Padang,Banten,Jawa Barat
LOC03497,Kupang,Jawa Timur,Jawa Barat
LOC03498,Subulussalam,Nusa Tenggara Timur,jabodetabek
LOC03499,Kendari,Nusa Tenggara Timur,jabodetabek
LOC03500,Kota Administrasi Jakarta Pusat,Kepulauan Riau,JAWA TENGAH
LOC03501,Bekasi,Sulawesi Selatan,
LOC03502,Bima,Sulawesi Tengah,Bali
LOC03503,Kupang,Nusa Tenggara Barat,
LOC03504,Meulaboh,Kepulauan Bangka Belitung,JAWA TENGAH
LOC03505,Tarakan,Kalimantan Utara,jabodetabek
LOC03506,Kendari,Sulawesi Tengah,jabodetabek
LOC03507,Ambon,Riau,JAWA TENGAH
LOC03508,Sawahlunto,Jambi,Jawa Barat
LOC03509,Tidore Kepulauan,Maluku Utara,JAWA TENGAH
LOC03510,Purwokerto,Jawa Timur,
LOC03511,Tanjungpinang,DI Yogyakarta,Jawa Barat
LOC03512,Pekanbaru,Papua,Bali
LOC03513,Banda Aceh,Maluku,jabodetabek
LOC03514,Prabumulih,Sumatera Selatan,
LOC03515,Ambon,Sulawesi Tengah,
LOC03516,Bitung,Maluku Utara,JAWA TENGAH
LOC03517,Payakumbuh,Bengkulu,
LOC03518,Tanjungbalai,Maluku Utara,JAWA TENGAH
LOC03519,Surabaya,Sulawesi Tenggara,Bali
LOC03520,Kota Administrasi Jakarta Pusat,Kalimantan Selatan,JAWA TENGAH
LOC03521,Padang Sidempuan,Jawa Tengah,
LOC03522,Kediri,Bali,
LOC03523,Meulaboh,Banten,JAWA TENGAH
LOC03524,Tanjungbalai,Sulawesi Tengah,JAWA TENGAH
LOC03525,Kota Administrasi Jakarta Utara,Jawa Timur,Bali
LOC03526,Semarang,Jawa Timur,Jawa Barat
LOC03527,Payakumbuh,Aceh,jabodetabek
LOC03528,Cilegon,Jawa Timur,Jawa Barat
LOC03529,Palembang,Kalimantan Utara,
LOC03530,Tomohon,Kalimantan Selatan,Bali
LOC03531,Tarakan,Jawa Timur,JAWA TENGAH
LOC03532,Bitung,Papua Barat,JAWA TENGAH
LOC03533,Subulussalam,Sumatera Selatan,jabodetabek
LOC03534,Kota Administrasi Jakarta Selatan,Kepulauan Riau,Jawa Barat
LOC03535,Tegal,Nusa Tenggara Timur,Jawa Barat
LOC03536,Palu,Sulawesi Utara,Jawa Barat
LOC03537,Malang,Kepulauan Bangka Belitung,JAWA TENGAH
LOC03538,Palangkaraya,Kepulauan Riau,JAWA TENGAH
LOC03539,Padangpanjang,Jawa Tengah,
LOC03540,Denpasar,DKI Jakarta,jabodetabek
LOC03541,Purwokerto,Jambi,JAWA TENGAH
LOC03542,Pontianak,Sulawesi Barat,JAWA TENGAH
LOC03543,Padang Sidempuan,Jawa Timur,Bali
LOC03544,Balikpapan,Kepulauan Bangka Belitung,Jawa Barat
LOC03545,Pasuruan,Sulawesi Utara,Jawa Barat
LOC03546,Kediri,Jawa Barat,Jawa Barat
LOC03547,Surabaya,DI Yogyakarta,JAWA TENGAH
LOC03548,Surakarta,Kepulauan Bangka Belitung,
LOC03549,Metro,Sumatera Barat,JAWA TENGAH
LOC03550,Cirebon,Jawa Timur,Bali
LOC03551,Kota Administrasi Jakarta Selatan,Sumatera Selatan,JAWA TENGAH
LOC03552,Banjarbaru,Papua Barat,Bali
LOC03553,Sabang,Sumatera Selatan,jabodetabek
LOC03554,Medan,Jawa Tengah,JAWA TENGAH
LOC03555,Tasikmalaya,Nusa Tenggara Barat,Bali
LOC03556,Sibolga,Sulawesi Barat,Jawa Barat
LOC03557,Malang,Maluku Utara,Jawa Barat
LOC03558,Langsa,Sumatera Utara,JAWA TENGAH
LOC03559,Ternate,Kalimantan Selatan,
LOC03560,Batam,Nusa Tenggara Timur,
LOC03561,Blitar,Papua,jabodetabek
LOC03562,Depok,Jawa Timur,jabodetabek
LOC03563,Pangkalpinang,DKI Jakarta,Jawa Barat
LOC03564,Mojokerto,Sulawesi Utara,Jawa Barat
LOC03565,Semarang,Gorontalo,Jawa Barat
LOC03566,Padangpanjang,Kalimantan Selatan,Jawa Barat
LOC03567,Banda Aceh,Kepulauan Bangka Belitung,Bali
LOC03568,Kota Administrasi Jakarta Utara,Sulawesi Tenggara,Jawa Barat
LOC03569,Probolinggo,DI Yogyakarta,Bali
LOC03570,Madiun,Sumatera Selatan,
LOC03571,Kota Administrasi Jakarta Barat,Maluku Utara,JAWA TENGAH
LOC03572,Surakarta,Bali,JAWA TENGAH
LOC03573,Kota Administrasi Jakarta Utara,Papua Barat,jabodetabek
LOC03574,Pasuruan,Kalimantan Timur,
LOC03575,Mataram,DI Yogyakarta,jabodetabek
LOC03576,Banjarbaru,Kepulauan Bangka Belitung,Bali
LOC03577,Banjarbaru,Papua Barat,Bali
LOC03578,Dumai,Kepulauan Bangka Belitung,JAWA TENGAH
LOC03579,Tegal,Lampung,
LOC03580,Tebingtinggi,Kalimantan Timur,Bali
LOC03581,Tanjungpinang,Banten,Jawa Barat
LOC03582,Cimahi,Sumatera Utara,jabodetabek
LOC03583,Sawahlunto,Sumatera Utara,jabodetabek
LOC03584,Manado,Kalimantan Tengah,Bali
LOC03585,Gorontalo,Riau,
LOC03586,Magelang,DKI Jakarta,JAWA TENGAH
LOC03587,Sukabumi,Jawa Barat,JAWA TENGAH
LOC03588,Medan,Lampung,JAWA TENGAH
LOC03589,Tangerang,Sulawesi Tenggara,
LOC03590,Tual,Jawa Timur,
LOC03591,Lhokseumawe,Papua,
LOC03592,Pagaralam,Sumatera Utara,JAWA TENGAH
LOC03593,Mojokerto,Kalimantan Barat,Jawa Barat
LOC03594,Lubuklinggau,Sulawesi Tengah,
LOC03595,Bandar Lampung,Kepulauan Bangka Belitung,jabodetabek
LOC03596,Mojokerto,DKI Jakarta,jabodetabek
LOC03597,Sungai Penuh,Papua,JAWA TENGAH
LOC03598,Batu,Sulawesi Selatan,jabodetabek
LOC03599,Tomohon,Riau,jabodetabek
LOC03600,Prabumulih,Sulawesi Selatan,
LOC03601,Sawahlunto,Nusa Tenggara Timur,jabodetabek
LOC03602,Padang,Sulawesi Selatan,JAWA TENGAH
LOC03603,Pariaman,Kalimantan Utara,Bali
LOC03604,Bogor,Sulawesi Tengah,jabodetabek
LOC03605,Tegal,Papua,jabodetabek
