order_id,customer_id,driver_id,service_id,payment_id,location_id,time_id,price,distance,discount,order_status
ORD03235,CUST05506,DRV02990,SRV02,PAY01,LOC05855,T2023072805,161648,3.87,0,COMPLETED
ORD03236,CUST06710,DRV06813,SRV03,PAY01,LOC01371,T2023081722,74523,19.97,0,cancelled
ORD03237,CUST08368,DRV02172,SRV02,PAY03,LOC03490,T2023061315,45631,14.73,0,
ORD03238,CUST08821,DRV00356,SRV02,PAY02,LOC03231,T2023010901,109907,12.64,10000,
ORD03239,CUST03839,DRV02564,SRV03,PAY01,LOC09140,T2023020511,98372,14.1,10000,
ORD03240,CUST03140,DRV06410,SRV03,PAY01,LOC03601,T2023081521,161515,2.06,0,completed
ORD03241,CUST09907,DRV06307,SRV01,PAY01,LOC09639,T2024010802,59096,10.56,0,cancelled
ORD03242,CUST02938,DRV04451,SRV03,PAY01,LOC07663,T2023082020,125693,2.98,0,cancelled
ORD03243,CUST00148,DRV03892,SRV01,PAY02,LOC03537,T2023092010,75226,15.33,0,COMPLETED
ORD03244,CUST03591,DRV05199,SRV03,PAY01,LOC05636,T2023102915,62207,12.07,0,completed
ORD03245,CUST01454,DRV08531,SRV01,PAY01,LOC08496,T2024012919,41607,7.77,10000,
ORD03246,CUST04115,DRV05793,SRV02,PAY02,LOC08233,T2023121821,31418,4.43,0,COMPLETED
ORD03247,CUST02292,DRV09640,SRV01,PAY03,LOC02997,T2023070701,53216,6.45,5000,COMPLETED
ORD03248,CUST09485,DRV06564,SRV02,PAY01,LOC03877,T2023112918,166786,7.35,0,cancelled
ORD03249,CUST09828,DRV01583,SRV03,PAY03,LOC02244,T2023032821,184073,1.97,10000,cancelled
ORD03250,CUST02727,DRV07680,SRV02,PAY01,LOC01597,T2023062713,84509,6.64,0,
ORD03251,CUST04260,DRV09205,SRV01,PAY01,LOC00241,T2023021801,110616,3.24,0,COMPLETED
ORD03252,CUST06446,DRV02842,SRV02,PAY03,LOC08676,T2023080914,68899,9.76,10000,cancelled
ORD03253,CUST09211,DRV06878,SRV03,PAY01,LOC02310,T2023050302,16390,2.69,5000,
ORD03254,CUST00904,DRV09704,SRV02,PAY01,LOC05731,T2023091401,123879,14.96,0,cancelled
ORD03255,CUST06176,DRV07147,SRV01,PAY01,LOC06846,T2023090319,135696,15.52,5000,
ORD03256,CUST07965,DRV03910,SRV03,PAY03,LOC04386,T2023053012,124467,16.72,10000,completed
ORD03257,CUST00496,DRV07544,SRV03,PAY01,LOC07901,T2023030809,181774,17.77,0,
ORD03258,CUST08183,DRV00659,SRV01,PAY02,LOC08301,T2023070518,194119,2.17,0,cancelled
ORD03259,CUST06191,DRV05527,SRV02,PAY01,LOC06503,T2023052809,17310,14.38,10000,
ORD03260,CUST09423,DRV05847,SRV02,PAY01,LOC07149,T2024020508,84630,8.06,0,cancelled
ORD03261,CUST04657,DRV04516,SRV03,PAY03,LOC00213,T2023021823,110193,19.93,0,completed
ORD03262,CUST07377,DRV07963,SRV01,PAY02,LOC03244,T2023032807,147705,10.11,10000,
ORD03263,CUST07098,DRV07776,SRV03,PAY01,LOC07942,T2023060816,172792,8.83,5000,
ORD03264,CUST04107,DRV07624,SRV01,PAY01,LOC04391,T2023112907,101705,17.07,10000,cancelled
ORD03265,CUST04105,DRV01197,SRV02,PAY03,LOC04416,T2024021510,106700,17.19,5000,
ORD03266,CUST08265,DRV09919,SRV02,PAY03,LOC02248,T2023062209,173868,6.26,0,COMPLETED
ORD03267,CUST03494,DRV02411,SRV01,PAY03,LOC06999,T2023031323,109154,2.68,5000,completed
ORD03268,CUST01530,DRV04952,SRV01,PAY01,LOC08168,T2023011120,118983,14.14,0,completed
ORD03269,CUST06572,DRV00914,SRV01,PAY01,LOC04267,T2023091604,169175,11.37,0,completed
ORD03270,CUST05054,DRV06339,SRV03,PAY01,LOC07649,T2023070305,113254,8.72,10000,cancelled
ORD03271,CUST05054,DRV01507,SRV03,PAY01,LOC07884,T2023062212,103223,11.52,0,completed
ORD03272,CUST00957,DRV04926,SRV02,PAY01,LOC04932,T2024021303,154910,13.51,10000,cancelled
ORD03273,CUST00516,DRV01849,SRV01,PAY03,LOC07033,T2024020715,70713,5.47,0,COMPLETED
ORD03274,CUST05007,DRV05342,SRV03,PAY03,LOC09873,T2023050410,108855,3.29,5000,cancelled
ORD03275,CUST04466,DRV02435,SRV01,PAY01,LOC00367,T2023020804,154104,6.2,0,cancelled
ORD03276,CUST04792,DRV02676,SRV02,PAY03,LOC04410,T2023031823,1,18.66,5000,cancelled
ORD03277,CUST03742,DRV09492,SRV01,PAY03,LOC09281,T2023051711,25118,11.57,0,cancelled
ORD03278,CUST05930,DRV00816,SRV01,PAY02,LOC04283,T2023062023,130143,15.11,10000,cancelled
ORD03279,CUST05347,DRV02903,SRV01,PAY03,LOC06397,T2023092611,152244,8.59,10000,COMPLETED
ORD03280,CUST01630,DRV02067,SRV01,PAY01,LOC08725,T2023082415,35134,17.31,5000,
ORD03281,CUST07914,DRV03244,SRV01,PAY03,LOC02691,T2023070105,135087,17.0,5000,COMPLETED
ORD03282,CUST05529,DRV06330,SRV01,PAY02,LOC03166,T2023011905,197132,2.53,0,cancelled
ORD03283,CUST04681,DRV06494,SRV01,PAY01,LOC00280,T2023062109,110318,7.22,10000,cancelled
ORD03284,CUST03157,DRV03726,SRV01,PAY03,LOC06165,T2024011709,153591,6.54,5000,completed
ORD03285,CUST09104,DRV09636,SRV01,PAY01,LOC02449,T2023110804,56139,16.07,0,cancelled
ORD03286,CUST07374,DRV01971,SRV03,PAY03,LOC05681,T2023111416,1,11.86,10000,
ORD03287,CUST04942,DRV06484,SRV02,PAY03,LOC08148,T2023033102,152544,2.87,0,cancelled
ORD03288,CUST04817,DRV06500,SRV03,PAY03,LOC01035,T2024012900,98767,5.38,0,cancelled
ORD03289,CUST02306,DRV05867,SRV02,PAY01,LOC05330,T2024020721,192710,11.63,0,COMPLETED
ORD03290,CUST01427,DRV09455,SRV02,PAY01,LOC08072,T2023111118,150834,17.11,0,
ORD03291,CUST06149,DRV03635,SRV03,PAY03,LOC05115,T2023072821,192034,13.57,0,completed
ORD03292,CUST00789,DRV03141,SRV02,PAY03,LOC06903,T2023011000,189298,4.14,0,cancelled
ORD03293,CUST00529,DRV02132,SRV01,PAY02,LOC01806,T2023100716,137839,10.78,0,cancelled
ORD03294,CUST01182,DRV08598,SRV03,PAY02,LOC07182,T2023072323,74650,5.1,10000,
ORD03295,CUST02538,DRV08809,SRV02,PAY03,LOC02513,T2023040622,111586,13.76,10000,
ORD03296,CUST07572,DRV02375,SRV03,PAY01,LOC07386,T2023102700,66260,16.03,0,
ORD03297,CUST03678,DRV07024,SRV01,PAY03,LOC04495,T2023101106,160911,18.74,10000,COMPLETED
ORD03298,CUST07411,DRV06898,SRV02,PAY03,LOC02636,T2023080204,176008,7.81,0,completed
ORD03299,CUST05577,DRV04602,SRV03,PAY03,LOC06516,T2023021814,25046,12.4,10000,COMPLETED
ORD03300,CUST00895,DRV06521,SRV02,PAY02,LOC07607,T2023091700,141502,8.11,5000,COMPLETED
ORD03301,CUST00883,DRV06954,SRV02,PAY01,LOC09169,T2023051414,85843,3.99,10000,COMPLETED
ORD03302,CUST09483,DRV04178,SRV02,PAY03,LOC08673,T2023040108,84983,16.85,0,
ORD03303,CUST07126,DRV00596,SRV02,PAY03,LOC07706,T2023071423,141406,3.95,0,cancelled
ORD03304,CUST01298,DRV08040,SRV03,PAY01,LOC06233,T2023111002,116170,12.07,10000,
ORD03305,CUST01353,DRV03268,SRV03,PAY02,LOC01968,T2023070409,41147,5.03,0,completed
ORD03306,CUST04658,DRV03115,SRV02,PAY01,LOC01085,T2023011904,129892,18.2,5000,completed
ORD03307,CUST01171,DRV03440,SRV03,PAY01,LOC08549,T2023091818,87490,1.81,5000,COMPLETED
ORD03308,CUST02407,DRV05725,SRV01,PAY03,LOC08199,T2024010510,29099,12.62,0,cancelled
ORD03309,CUST07445,DRV07586,SRV03,PAY02,LOC07825,T2023031114,130686,1.51,0,COMPLETED
ORD03310,CUST00846,DRV07451,SRV01,PAY02,LOC04132,T2023071402,143592,4.51,5000,
ORD03311,CUST05735,DRV02600,SRV01,PAY03,LOC04518,T2023041500,86070,17.91,10000,
ORD03312,CUST06569,DRV09278,SRV03,PAY03,LOC09102,T2023012220,150522,8.17,5000,cancelled
ORD03313,CUST00503,DRV08524,SRV02,PAY02,LOC00014,T2023021305,43847,19.53,0,completed
ORD03314,CUST05623,DRV09722,SRV03,PAY02,LOC06381,T2023061120,192244,10.82,0,cancelled
ORD03315,CUST04808,DRV02447,SRV01,PAY01,LOC08721,T2024021206,143802,18.83,5000,
ORD03316,CUST01536,DRV03376,SRV01,PAY02,LOC05279,T2023080123,195593,11.54,10000,COMPLETED
ORD03317,CUST03119,DRV02849,SRV03,PAY01,LOC06147,T2023092102,119404,8.04,0,completed
ORD03318,CUST01098,DRV04336,SRV03,PAY01,LOC09510,T2023072708,147752,2.55,5000,completed
ORD03319,CUST00269,DRV00124,SRV01,PAY02,LOC07488,T2023112520,66431,2.07,5000,COMPLETED
ORD03320,CUST03400,DRV08104,SRV02,PAY01,LOC04769,T2023102103,22251,4.33,5000,completed
ORD03321,CUST03313,DRV09177,SRV03,PAY03,LOC04656,T2023121200,196478,18.84,5000,
ORD03322,CUST07257,DRV08111,SRV01,PAY02,LOC03327,T2023102122,147439,14.01,0,
ORD03323,CUST07322,DRV00416,SRV03,PAY03,LOC02597,T2023071205,145357,17.99,5000,cancelled
ORD03324,CUST04392,DRV08583,SRV01,PAY02,LOC07380,T2024021822,94645,12.53,5000,cancelled
ORD03325,CUST02310,DRV09388,SRV01,PAY02,LOC05145,T2023101015,58888,10.68,0,completed
ORD03326,CUST01132,DRV09426,SRV01,PAY03,LOC00634,T2023121106,132773,3.11,0,COMPLETED
ORD03327,CUST01058,DRV04722,SRV01,PAY01,LOC01509,T2023103006,170303,17.09,5000,cancelled
ORD03328,CUST04455,DRV00083,SRV03,PAY01,LOC08962,T2023082421,96121,15.0,5000,COMPLETED
ORD03329,CUST01373,DRV03496,SRV02,PAY02,LOC01204,T2023121706,40236,10.0,5000,completed
ORD03330,CUST02845,DRV06383,SRV01,PAY03,LOC08009,T2023061918,107588,6.26,10000,COMPLETED
ORD03331,CUST09753,DRV04366,SRV01,PAY01,LOC06895,T2023042415,96109,10.99,0,cancelled
ORD03332,CUST07183,DRV04140,SRV02,PAY03,LOC00469,T2023052807,170584,12.5,10000,
ORD03333,CUST02714,DRV09663,SRV03,PAY02,LOC03825,T2023070121,138537,3.88,0,completed
ORD03334,CUST09103,DRV01366,SRV03,PAY03,LOC05944,T2023091315,72276,18.41,10000,
ORD03335,CUST03536,DRV06936,SRV01,PAY02,LOC01811,T2023112022,83652,7.6,5000,COMPLETED
ORD03336,CUST03824,DRV08163,SRV02,PAY01,LOC09998,T2023040217,89661,3.27,10000,cancelled
ORD03337,CUST06519,DRV00131,SRV02,PAY03,LOC00766,T2023092614,96746,11.69,0,cancelled
ORD03338,CUST03199,DRV06281,SRV02,PAY03,LOC02851,T2023122202,161500,19.61,0,cancelled
ORD03339,CUST04643,DRV01677,SRV03,PAY01,LOC02568,T2023081911,149875,19.79,10000,
ORD03340,CUST08822,DRV00129,SRV01,PAY03,LOC07639,T2023121317,69648,16.19,0,COMPLETED
ORD03341,CUST03580,DRV09181,SRV02,PAY02,LOC06489,T2023120822,52917,18.13,0,completed
ORD03342,CUST08806,DRV04799,SRV02,PAY03,LOC03329,T2023011307,164498,16.97,0,cancelled
ORD03343,CUST00887,DRV09868,SRV02,PAY02,LOC06397,T2024013023,156152,5.89,0,
ORD03344,CUST05028,DRV03595,SRV01,PAY02,LOC02768,T2023020604,84573,19.01,10000,COMPLETED
ORD03345,CUST07513,DRV07362,SRV03,PAY01,LOC00479,T2023111322,133840,10.3,0,completed
ORD03346,CUST00668,DRV02052,SRV02,PAY01,LOC02917,T2023041404,32246,17.35,0,completed
ORD03347,CUST06077,DRV00629,SRV03,PAY02,LOC04318,T2023071702,108478,8.66,0,
ORD03348,CUST01936,DRV03269,SRV03,PAY02,LOC08638,T2023090611,166074,4.12,0,COMPLETED
ORD03349,CUST04061,DRV05260,SRV01,PAY03,LOC04412,T2023032322,99966,7.3,0,COMPLETED
ORD03350,CUST07970,DRV03875,SRV03,PAY02,LOC02485,T2023020210,59210,13.92,0,completed
ORD03351,CUST07919,DRV04750,SRV02,PAY03,LOC04366,T2023071923,177079,1.5,5000,completed
ORD03352,CUST02697,DRV08004,SRV02,PAY01,LOC07841,T2023052900,122050,7.19,5000,completed
ORD03353,CUST03220,DRV02850,SRV01,PAY01,LOC06484,T2023082702,158554,9.85,0,completed
ORD03354,CUST02401,DRV08004,SRV02,PAY02,LOC09397,T2023091518,162648,5.33,0,
ORD03355,CUST02411,DRV01819,SRV03,PAY03,LOC02831,T2023051319,167171,6.75,0,cancelled
ORD03356,CUST08106,DRV08682,SRV01,PAY03,LOC06836,T2023061904,39886,13.42,0,
ORD03357,CUST04324,DRV08680,SRV01,PAY01,LOC08996,T2023050410,18752,11.44,5000,
ORD03358,CUST08817,DRV09184,SRV03,PAY01,LOC00141,T2023061821,66828,13.13,0,COMPLETED
ORD03359,CUST02112,DRV08660,SRV03,PAY01,LOC03431,T2023102723,144222,2.65,0,
ORD03360,CUST01317,DRV07040,SRV03,PAY02,LOC04985,T2023062212,191705,8.61,0,cancelled
ORD03361,CUST00285,DRV09941,SRV03,PAY03,LOC00131,T2023082818,188934,6.22,0,
ORD03362,CUST04013,DRV09407,SRV02,PAY01,LOC02059,T2024021907,79410,17.0,5000,
ORD03363,CUST03621,DRV07760,SRV02,PAY02,LOC09990,T2023080107,85349,15.23,0,COMPLETED
ORD03364,CUST02642,DRV06725,SRV02,PAY02,LOC08908,T2023090309,43877,19.7,10000,completed
ORD03365,CUST03556,DRV04467,SRV03,PAY02,LOC03309,T2023072811,51566,15.05,5000,completed
ORD03366,CUST00462,DRV01867,SRV03,PAY02,LOC05343,T2023010409,72059,18.45,5000,cancelled
ORD03367,CUST03498,DRV00484,SRV03,PAY03,LOC08368,T2023090622,34526,4.57,0,
ORD03368,CUST02913,DRV02441,SRV02,PAY01,LOC00039,T2023022715,91414,14.25,10000,
ORD03369,CUST01267,DRV06390,SRV01,PAY01,LOC01629,T2023041200,96633,12.84,5000,COMPLETED
ORD03370,CUST01613,DRV02595,SRV03,PAY03,LOC09239,T2023021010,128084,2.55,0,cancelled
ORD03371,CUST08465,DRV00402,SRV03,PAY02,LOC00352,T2023021507,57439,16.43,0,
ORD03372,CUST06297,DRV08592,SRV02,PAY02,LOC05215,T2023051507,76114,6.72,5000,COMPLETED
ORD03373,CUST03409,DRV06171,SRV03,PAY03,LOC00231,T2024011920,193297,13.29,0,
ORD03374,CUST01702,DRV02581,SRV02,PAY02,LOC07326,T2023090407,47344,7.51,0,COMPLETED
ORD03375,CUST04817,DRV07733,SRV03,PAY03,LOC02618,T2023042700,61436,17.59,0,
ORD03376,CUST06191,DRV03667,SRV02,PAY03,LOC05898,T2023041902,181100,6.03,0,
ORD03377,CUST02821,DRV02474,SRV02,PAY01,LOC04032,T2023011804,38360,14.1,5000,
ORD03378,CUST09546,DRV02770,SRV03,PAY02,LOC06034,T2023050519,26666,3.16,5000,COMPLETED
ORD03379,CUST09430,DRV09522,SRV03,PAY02,LOC08522,T2023052019,73674,15.39,0,completed
ORD03380,CUST05183,DRV00213,SRV02,PAY02,LOC02210,T2023042515,38409,3.11,10000,
ORD03381,CUST05225,DRV05713,SRV01,PAY01,LOC04599,T2023090205,115751,2.39,10000,
ORD03382,CUST07402,DRV09098,SRV01,PAY03,LOC02649,T2023032113,105119,1.56,5000,cancelled
ORD03383,CUST08895,DRV04944,SRV02,PAY02,LOC09742,T2023011101,44668,12.35,5000,cancelled
ORD03384,CUST03642,DRV09545,SRV01,PAY02,LOC00080,T2023042500,63418,13.95,10000,cancelled
ORD03385,CUST04195,DRV09436,SRV01,PAY01,LOC06543,T2023013013,154437,5.15,5000,COMPLETED
ORD03386,CUST00711,DRV09068,SRV03,PAY03,LOC06634,T2023010920,119100,12.38,0,cancelled
ORD03387,CUST02653,DRV09265,SRV01,PAY02,LOC04542,T2023061602,103756,12.78,10000,
ORD03388,CUST02573,DRV01371,SRV02,PAY03,LOC04459,T2023030723,96599,12.2,0,COMPLETED
ORD03389,CUST05277,DRV02037,SRV02,PAY01,LOC00135,T2023040519,87251,7.26,0,completed
ORD03390,CUST03246,DRV07804,SRV02,PAY03,LOC08246,T2023081917,176640,3.63,5000,completed
ORD03391,CUST09768,DRV04472,SRV01,PAY01,LOC06615,T2023090104,45080,5.51,5000,completed
ORD03392,CUST00937,DRV08157,SRV01,PAY02,LOC06429,T2023081616,77107,13.89,0,
ORD03393,CUST04559,DRV08475,SRV01,PAY01,LOC00582,T2023101305,141184,14.04,5000,
ORD03394,CUST01331,DRV01464,SRV02,PAY03,LOC00498,T2023062518,136400,7.16,0,
ORD03395,CUST03838,DRV02402,SRV03,PAY01,LOC06365,T2023100904,94928,7.13,10000,cancelled
ORD03396,CUST02254,DRV04626,SRV02,PAY01,LOC05912,T2023072812,147536,17.26,0,cancelled
ORD03397,CUST01833,DRV02310,SRV02,PAY03,LOC08523,T2024021123,19595,4.21,5000,completed
ORD03398,CUST05114,DRV05654,SRV02,PAY02,LOC06322,T2023071607,36658,16.82,10000,COMPLETED
ORD03399,CUST00870,DRV04027,SRV01,PAY01,LOC07559,T2024013020,188093,18.03,5000,completed
ORD03400,CUST05526,DRV06052,SRV01,PAY03,LOC08167,T2023091521,33312,3.59,10000,completed
ORD03401,CUST08079,DRV09302,SRV02,PAY03,LOC03533,T2024020513,26766,10.4,10000,cancelled
ORD03402,CUST09807,DRV02455,SRV03,PAY02,LOC04990,T2023103006,49012,18.22,0,
ORD03403,CUST01693,DRV09627,SRV02,PAY03,LOC00997,T2023030920,115199,4.33,0,
ORD03404,CUST05275,DRV07740,SRV02,PAY02,LOC02806,T2023081922,120917,11.25,0,
ORD03405,CUST03482,DRV03967,SRV02,PAY02,LOC08264,T2023090917,22670,12.96,5000,cancelled
ORD03406,CUST03254,DRV01263,SRV01,PAY02,LOC05213,T2023010623,171822,12.3,10000,cancelled
ORD03407,CUST01766,DRV04219,SRV03,PAY03,LOC04094,T2023031104,183148,10.59,0,
ORD03408,CUST05797,DRV05185,SRV03,PAY01,LOC09891,T2023062714,71824,16.59,0,cancelled
ORD03409,CUST01287,DRV06213,SRV01,PAY02,LOC03087,T2023112313,22327,2.48,5000,cancelled
ORD03410,CUST03976,DRV09555,SRV02,PAY02,LOC06771,T2023071710,53536,2.37,0,completed
ORD03411,CUST07850,DRV07078,SRV01,PAY02,LOC09776,T2023081006,141568,3.73,10000,COMPLETED
ORD03412,CUST03624,DRV06417,SRV01,PAY02,LOC09523,T2024012418,61432,8.27,10000,cancelled
ORD03413,CUST04551,DRV03453,SRV02,PAY01,LOC01223,T2023040922,169840,11.13,5000,COMPLETED
ORD03414,CUST03408,DRV03849,SRV03,PAY01,LOC03148,T2023032411,54104,4.42,0,completed
ORD03415,CUST05623,DRV02882,SRV01,PAY03,LOC09016,T2023021217,72273,10.44,0,
ORD03416,CUST06097,DRV08153,SRV02,PAY03,LOC02715,T2023081115,1,8.36,0,cancelled
ORD03417,CUST06574,DRV08964,SRV02,PAY01,LOC02005,T2023111700,47876,9.51,10000,COMPLETED
ORD03418,CUST03928,DRV07234,SRV01,PAY03,LOC05087,T2023122513,146437,15.96,0,
ORD03419,CUST08839,DRV01195,SRV02,PAY02,LOC04235,T2023111310,101733,18.45,0,
ORD03420,CUST03916,DRV05542,SRV02,PAY01,LOC00598,T2023011005,22347,13.82,5000,COMPLETED
ORD03421,CUST06112,DRV06574,SRV01,PAY02,LOC08378,T2023031402,50577,10.72,0,cancelled
ORD03422,CUST03792,DRV06255,SRV01,PAY02,LOC05379,T2023072718,22289,14.79,0,
ORD03423,CUST02063,DRV08078,SRV01,PAY01,LOC02008,T2024012409,191078,10.88,0,COMPLETED
ORD03424,CUST02881,DRV09395,SRV02,PAY01,LOC02732,T2024011813,141875,3.12,10000,COMPLETED
ORD03425,CUST01173,DRV05137,SRV03,PAY02,LOC06985,T2023012412,43252,15.49,5000,COMPLETED
ORD03426,CUST09544,DRV08335,SRV02,PAY02,LOC00935,T2023102821,107293,14.74,5000,cancelled
ORD03427,CUST09425,DRV09099,SRV01,PAY02,LOC09569,T2023112617,94269,6.31,0,
ORD03428,CUST03242,DRV04720,SRV01,PAY03,LOC05796,T2023092715,186391,15.68,0,cancelled
ORD03429,CUST01446,DRV09738,SRV03,PAY01,LOC00176,T2023021709,27740,2.66,0,COMPLETED
ORD03430,CUST08058,DRV04138,SRV02,PAY01,LOC03146,T2023031110,35754,14.11,0,
ORD03431,CUST02109,DRV00080,SRV01,PAY02,LOC00723,T2023041319,135637,17.1,10000,cancelled
ORD03432,CUST08822,DRV07669,SRV01,PAY01,LOC02519,T2023011318,165115,5.82,0,
ORD03433,CUST03556,DRV06088,SRV01,PAY01,LOC00408,T2023050202,110924,8.33,5000,completed
ORD03434,CUST01497,DRV04678,SRV01,PAY01,LOC08342,T2023103015,115400,11.82,0,COMPLETED
ORD03435,CUST05378,DRV07552,SRV01,PAY03,LOC09374,T2023092411,173655,2.06,10000,
ORD03436,CUST09781,DRV01779,SRV03,PAY01,LOC01350,T2023013008,182195,1.52,0,COMPLETED
ORD03437,CUST03789,DRV05897,SRV03,PAY01,LOC08564,T2023072306,156082,3.3,0,COMPLETED
ORD03438,CUST07190,DRV03828,SRV02,PAY01,LOC08996,T2023022304,29040,18.98,0,
ORD03439,CUST02782,DRV03325,SRV02,PAY03,LOC02209,T2023111412,185281,17.29,0,cancelled
ORD03440,CUST03884,DRV02961,SRV01,PAY01,LOC09237,T2023120218,148216,10.98,0,COMPLETED
ORD03441,CUST06794,DRV09313,SRV02,PAY01,LOC01201,T2023072502,196603,3.51,0,COMPLETED
ORD03442,CUST08198,DRV01296,SRV02,PAY03,LOC02518,T2023020102,160266,18.56,0,
ORD03443,CUST04437,DRV03074,SRV03,PAY01,LOC00727,T2023020305,82202,5.39,10000,cancelled
ORD03444,CUST06395,DRV08115,SRV03,PAY01,LOC02005,T2023031921,64070,18.1,10000,
ORD03445,CUST08573,DRV06442,SRV01,PAY01,LOC00675,T2023021205,32245,16.49,0,
ORD03446,CUST09886,DRV07044,SRV02,PAY01,LOC01117,T2023081722,136048,18.33,10000,completed
ORD03447,CUST08218,DRV03679,SRV03,PAY01,LOC09339,T2023092223,20730,13.22,0,cancelled
ORD03448,CUST02697,DRV06507,SRV03,PAY03,LOC09385,T2023072101,36900,11.76,10000,COMPLETED
ORD03449,CUST07517,DRV09870,SRV03,PAY03,LOC06612,T2024020214,79848,11.54,5000,
ORD03450,CUST08076,DRV03596,SRV02,PAY02,LOC09227,T2023120823,136896,17.45,10000,
ORD03451,CUST01628,DRV09696,SRV03,PAY02,LOC00530,T2024010900,165456,15.25,0,completed
ORD03452,CUST08606,DRV00502,SRV02,PAY02,LOC07884,T2023030508,130838,11.83,0,completed
ORD03453,CUST08885,DRV09150,SRV03,PAY01,LOC02359,T2024020100,161479,10.28,5000,cancelled
ORD03454,CUST08104,DRV08880,SRV03,PAY03,LOC02629,T2023122616,46675,13.76,0,COMPLETED
ORD03455,CUST02495,DRV00123,SRV01,PAY02,LOC00765,T2023100103,156306,8.78,0,cancelled
ORD03456,CUST04761,DRV03211,SRV02,PAY02,LOC01455,T2024022011,171893,18.26,10000,
ORD03457,CUST05042,DRV03760,SRV03,PAY02,LOC04881,T2024012302,68589,2.22,10000,cancelled
ORD03458,CUST05980,DRV03186,SRV01,PAY01,LOC06114,T2023080814,54392,14.08,10000,completed
ORD03459,CUST03269,DRV02631,SRV03,PAY01,LOC04693,T2023101712,160508,11.95,0,
ORD03460,CUST03930,DRV02594,SRV01,PAY01,LOC06290,T2023022023,36424,11.57,0,cancelled
ORD03461,CUST01161,DRV01320,SRV03,PAY03,LOC09457,T2023110508,22185,10.71,0,cancelled
ORD03462,CUST08466,DRV01597,SRV02,PAY02,LOC05184,T2023052004,110055,16.03,5000,
ORD03463,CUST10000,DRV08657,SRV01,PAY02,LOC03389,T2023102600,185819,14.51,5000,cancelled
ORD03464,CUST05348,DRV05453,SRV02,PAY01,LOC07080,T2023110514,34671,11.31,10000,
ORD03465,CUST00436,DRV03204,SRV01,PAY03,LOC04017,T2023093013,17318,11.19,5000,COMPLETED
ORD03466,CUST01249,DRV06482,SRV02,PAY02,LOC05003,T2023071512,138752,17.11,10000,COMPLETED
ORD03467,CUST07714,DRV02322,SRV03,PAY02,LOC00793,T2023122716,192505,10.81,0,completed
ORD03468,CUST08981,DRV09603,SRV03,PAY03,LOC04235,T2023080304,90344,15.08,0,completed
ORD03469,CUST06617,DRV04045,SRV03,PAY03,LOC05785,T2023010821,67932,5.71,0,COMPLETED
ORD03470,CUST08515,DRV05679,SRV02,PAY02,LOC05604,T2023032600,138730,17.72,0,COMPLETED
ORD03471,CUST00912,DRV05820,SRV03,PAY01,LOC04247,T2023070523,97092,1.85,0,cancelled
ORD03472,CUST05183,DRV08111,SRV03,PAY02,LOC02403,T2023051415,168823,11.52,0,completed
ORD03473,CUST01000,DRV09971,SRV02,PAY01,LOC07404,T2023091901,68491,3.54,0,
ORD03474,CUST08173,DRV09176,SRV01,PAY01,LOC00369,T2024010813,89115,8.05,5000,completed
ORD03475,CUST09248,DRV08261,SRV03,PAY02,LOC04383,T2023120115,154036,17.92,0,completed
ORD03476,CUST01223,DRV03547,SRV03,PAY02,LOC09792,T2023122921,133284,17.98,0,COMPLETED
ORD03477,CUST06922,DRV01488,SRV03,PAY03,LOC06483,T2023042616,66161,19.59,0,completed
ORD03478,CUST02720,DRV06565,SRV02,PAY02,LOC01982,T2023090812,127219,7.55,0,COMPLETED
ORD03479,CUST05087,DRV09109,SRV01,PAY02,LOC07598,T2023020801,160327,4.53,10000,cancelled
ORD03480,CUST07535,DRV04572,SRV01,PAY01,LOC08753,T2023061311,69802,4.99,5000,completed
ORD03481,CUST08588,DRV04795,SRV03,PAY03,LOC05498,T2023071421,65868,3.9,0,cancelled
ORD03482,CUST05754,DRV02951,SRV01,PAY02,LOC05180,T2023033003,18919,18.31,0,
ORD03483,CUST07282,DRV08127,SRV02,PAY01,LOC09637,T2023021216,28741,8.89,0,
ORD03484,CUST03885,DRV02762,SRV03,PAY01,LOC04839,T2023112809,77486,6.2,0,cancelled
ORD03485,CUST05996,DRV05531,SRV03,PAY01,LOC06272,T2023020402,76091,16.18,10000,
ORD03486,CUST04489,DRV02221,SRV02,PAY01,LOC05926,T2023052510,32693,4.99,5000,completed
ORD03487,CUST01598,DRV09046,SRV02,PAY02,LOC00593,T2023090209,194821,14.5,0,completed
ORD03488,CUST09896,DRV07771,SRV01,PAY01,LOC00296,T2023102012,76540,3.42,5000,
ORD03489,CUST06341,DRV04153,SRV02,PAY03,LOC00058,T2024020100,107769,19.0,0,cancelled
ORD03490,CUST00485,DRV01207,SRV03,PAY01,LOC04901,T2023010711,42359,17.26,0,
ORD03491,CUST03655,DRV06304,SRV01,PAY03,LOC07047,T2024011618,105516,1.51,10000,COMPLETED
ORD03492,CUST06426,DRV09487,SRV03,PAY03,LOC03088,T2023081218,179232,13.56,0,cancelled
ORD03493,CUST05817,DRV07192,SRV01,PAY03,LOC08084,T2023071801,199266,8.7,0,COMPLETED
ORD03494,CUST04065,DRV09575,SRV01,PAY02,LOC07341,T2024021305,109508,14.01,0,
ORD03495,CUST05468,DRV01448,SRV02,PAY02,LOC07320,T2023102020,162359,15.57,10000,COMPLETED
